Year,Month,Day,Avg_Radiation,Avg_Temperature
2011,5,13,5.90625,24.85
2011,5,14,4.9725,24.565
2011,5,15,5.1175,24.673125
2011,5,16,4.46375,24.366875
2011,5,17,3.42,24.103125
2011,5,18,4.3225,23.7375
2011,5,19,4.26375,23.9325
2011,5,20,5.205,24.57875
2011,5,21,4.48125,24.258125
2011,5,22,5.1,24.416249999999998
2011,5,23,5.095000000000001,24.6875
2011,5,24,4.97,24.415625
2011,5,25,5.49875,23.8775
2011,5,26,5.09,24.391875
2011,5,27,3.7625,24.106875
2011,5,28,5.51125,24.69
2011,5,29,4.21375,24.769375
2011,5,30,5.31625,23.959375
2011,5,31,4.13875,24.305
2011,6,1,3.6425,24.083750000000002
2011,6,2,5.32,24.948125
2011,6,3,4.8625,24.8375
2011,6,4,4.85625,24.280625
2011,6,5,4.82,23.733125
2011,6,6,5.324999999999999,24.075
2011,6,7,4.99,24.776875
2011,6,8,5.86625,24.10125
2011,6,9,5.12375,24.38125
2011,6,10,4.9925,24.003125
2011,6,11,5.69375,23.9275
2011,6,12,4.41,24.223125
2011,6,13,6.11125,24.301875
2011,6,14,4.9175,24.224375
2011,6,15,5.62875,24.41375
2011,6,16,5.22625,23.938125
2011,6,17,5.63875,24.1825
2011,6,18,5.1625,24.390625
2011,6,19,5.2675,24.42
2011,6,20,5.2425,24.480625
2011,6,21,4.62375,24.361250000000002
2011,6,22,3.7325,24.23
2011,6,23,5.135,23.594375
2011,6,24,5.1475,24.211875
2011,6,25,3.9212499999999997,23.9475
2011,6,26,4.29375,23.6825
2011,6,27,4.57625,24.17625
2011,6,28,5.202500000000001,24.12875
2011,6,29,3.875,23.58125
2011,6,30,5.3175,23.814375
2011,7,1,4.74,23.4325
2011,7,2,5.26625,23.35625
2011,7,3,4.995,23.2775
2011,7,4,6.08625,24.09875
2011,7,5,5.67125,24.34625
2011,7,6,5.29625,24.52375
2011,7,7,4.31125,24.430625
2011,7,8,4.41125,24.449375
2011,7,9,4.2425,24.045
2011,7,10,5.53625,24.11625
2011,7,11,3.60125,23.670625
2011,7,12,4.8925,23.593125
2011,7,13,4.11,23.863125
2011,7,14,3.85875,23.61
2011,7,15,3.21875,23.4325
2011,7,16,4.225,23.500625
2011,7,17,6.15375,24.334375
2011,7,18,6.53875,24.54
2011,7,19,6.453749999999999,24.6525
2011,7,20,6.22,24.326249999999998
2011,7,21,5.48,24.176875
2011,7,22,5.0375,23.84
2011,7,23,4.9375,23.845
2011,7,24,4.98,23.424375
2011,7,25,5.86375,23.525624999999998
2011,7,26,5.9712499999999995,23.590625
2011,7,27,4.77375,23.766875
2011,7,28,5.2425,23.929375
2011,7,29,5.23875,24.0825
2011,7,30,5.49875,24.080625
2011,7,31,4.945,24.14
2011,8,1,4.8625,24.601875
2011,8,2,5.11,24.396875
2011,8,3,4.11125,24.08625
2011,8,4,2.31,23.535
2011,8,5,5.42875,24.234375
2011,8,6,5.52625,24.08875
2011,8,7,4.8825,23.802500000000002
2011,8,8,4.82875,23.916875
2011,8,9,5.7875,24.5275
2011,8,10,2.065,23.75375
2011,8,11,6.1175,24.09125
2011,8,12,4.9712499999999995,24.07625
2011,8,13,3.85625,23.693125
2011,8,14,3.55,23.8425
2011,8,15,5.78125,23.388125
2011,8,16,4.14,23.670625
2011,8,17,5.45875,24.093125
2011,8,18,5.2124999999999995,24.30125
2011,8,19,4.41125,24.405
2011,8,20,3.525,23.5375
2011,8,21,5.8775,24.20375
2011,8,22,3.8287500000000003,23.79125
2011,8,23,4.8775,23.93125
2011,8,24,3.2725,24.0825
2011,8,25,3.6262499999999998,23.653125
2011,8,26,3.975,23.746875
2011,8,27,4.06875,23.300625
2011,8,28,4.3825,23.38875
2011,8,29,4.00375,22.76125
2011,8,30,4.48625,24.225
2011,8,31,4.775,24.046875
2011,9,1,6.22375,24.5475
2011,9,2,3.40375,24.0275
2011,9,3,5.6812499999999995,24.14375
2011,9,4,5.4525,24.196875
2011,9,5,4.5912500000000005,24.36875
2011,9,6,5.14875,24.4625
2011,9,7,3.64375,23.368125
2011,9,8,5.0025,23.580625
2011,9,9,4.1725,23.890625
2011,9,10,3.475,23.155
2011,9,11,3.9987500000000002,23.418125
2011,9,12,4.31125,23.5875
2011,9,13,5.1175,24.303125
2011,9,14,3.18875,23.691875
2011,9,15,5.48125,24.031875
2011,9,16,4.035,23.851875
2011,9,17,4.945,23.9625
2011,9,18,4.3275,23.761875
2011,9,19,4.3625,23.449375
2011,9,20,4.2124999999999995,23.485625
2011,9,21,4.5025,23.02375
2011,9,22,4.2075,23.22375
2011,9,23,6.765,24.291875
2011,9,24,4.82125,24.351875
2011,9,25,4.1899999999999995,23.816875
2011,9,26,3.66125,23.388125
2011,9,27,4.19375,22.653125
2011,9,28,5.0649999999999995,23.179375
2011,9,29,5.045,23.234375
2011,9,30,5.03625,23.74375
2011,10,1,4.4225,23.924375
2011,10,2,5.42875,23.395625
2011,10,3,4.65,23.67625
2011,10,4,4.11875,23.208125
2011,10,5,4.175,23.478125
2011,10,6,5.6475,23.958125
2011,10,7,4.9174999999999995,24.2225
2011,10,8,3.6649999999999996,23.2
2011,10,9,5.71,23.02
2011,10,10,4.88125,23.615625
2011,10,11,4.8925,23.67
2011,10,12,6.18625,23.816875
2011,10,13,6.7725,24.3275
2011,10,14,5.1125,24.57125
2011,10,15,5.01375,24.45625
2011,10,16,3.48875,24.284375
2011,10,17,4.64875,24.28625
2011,10,18,4.28,24.25
2011,10,19,4.12875,23.50875
2011,10,20,4.94375,23.44375
2011,10,21,4.38,23.375625
2011,10,22,5.0925,23.189375
2011,10,23,5.16875,23.7725
2011,10,24,4.51875,23.986250000000002
2011,10,25,5.1475,24.1325
2011,10,26,4.5725,23.691875
2011,10,27,5.00125,23.45
2011,10,28,5.34375,23.899375
2011,10,29,4.4875,24.1175
2011,10,30,5.185,24.31875
2011,10,31,4.495,23.988125
2011,11,1,5.70625,23.819375
2011,11,2,4.085,23.21125
2011,11,3,3.5425,23.335
2011,11,4,3.60625,22.805625
2011,11,5,2.8525,22.885625
2011,11,6,3.54875,22.750625
2011,11,7,5.154999999999999,22.531875
2011,11,8,3.615,22.586875
2011,11,9,5.5337499999999995,23.2
2011,11,10,6.1025,24.228125
2011,11,11,5.5062500000000005,24.475625
2011,11,12,3.79625,23.581875
2011,11,13,4.82625,23.9075
2011,11,14,4.45625,23.345625000000002
2011,11,15,4.2625,23.48375
2011,11,16,3.69625,23.239375
2011,11,17,5.7475,24.0025
2011,11,18,4.5287500000000005,23.640625
2011,11,19,5.2975,24.016875
2011,11,20,4.46125,23.65375
2011,11,21,4.0525,23.48
2011,11,22,5.165,24.18875
2011,11,23,3.26,23.5325
2011,11,24,4.68125,23.995
2011,11,25,5.17625,24.553125
2011,11,26,4.29625,24.295625
2011,11,27,4.1325,24.07125
2011,11,28,3.6812500000000004,24.3575
2011,11,29,4.6625,24.53
2011,11,30,3.9625,24.055
2011,12,1,2.74125,23.345625
2011,12,2,3.4325,22.515
2011,12,3,5.05875,23.014375
2011,12,4,5.1899999999999995,23.965625
2011,12,5,3.6325,23.571875
2011,12,6,5.08375,24.176875
2011,12,7,5.06875,23.96
2011,12,8,4.0287500000000005,23.709375
2011,12,9,4.77125,24.074375
2011,12,10,5.4025,24.32625
2011,12,11,2.72125,23.605625
2011,12,12,4.795,23.599375
2011,12,13,4.10125,23.91375
2011,12,14,3.6925,23.233125
2011,12,15,3.87,23.159375
2011,12,16,4.495,23.34125
2011,12,17,4.3425,23.239375
2011,12,18,3.7912500000000002,23.6425
2011,12,19,3.20375,23.133125
2011,12,20,3.2,23.365625
2011,12,21,4.345,23.5625
2011,12,22,3.14125,23.295625
2011,12,23,3.75875,23.705
2011,12,24,3.89125,23.263125
2011,12,25,4.41625,23.820625
2011,12,26,5.025,24.064375000000002
2011,12,27,3.04,24.143125
2011,12,28,4.93,24.124375
2011,12,29,5.1825,24.62875
2011,12,30,4.8675,24.093125
2011,12,31,5.0562499999999995,23.765625
2012,1,1,5.35875,23.67
2012,1,2,5.84625,23.9025
2012,1,3,5.84,24.194375
2012,1,4,5.4624999999999995,24.465625
2012,1,5,5.025,24.170625
2012,1,6,4.921250000000001,24.183125
2012,1,7,5.24625,23.820625
2012,1,8,5.19625,23.388125
2012,1,9,3.54375,23.153125
2012,1,10,4.78625,23.219375
2012,1,11,3.81875,22.911875
2012,1,12,4.70125,23.216875
2012,1,13,4.79375,23.169375
2012,1,14,4.6825,23.045
2012,1,15,4.07125,22.854375
2012,1,16,4.71875,23.400625
2012,1,17,5.14,23.526875
2012,1,18,4.79125,23.6325
2012,1,19,4.54875,23.800625
2012,1,20,4.4087499999999995,23.316875
2012,1,21,5.165,23.490625
2012,1,22,4.18,22.943125000000002
2012,1,23,4.64375,23.11
2012,1,24,5.215,23.378125
2012,1,25,5.39375,23.705625
2012,1,26,4.92,23.868125
2012,1,27,5.8075,24.01125
2012,1,28,4.12375,23.488125
2012,1,29,4.87875,23.85875
2012,1,30,4.71875,23.9925
2012,1,31,4.53625,23.19375
2012,2,1,5.13,23.98125
2012,2,2,4.97875,23.315
2012,2,3,4.395,23.376875
2012,2,4,4.87625,23.89
2012,2,5,3.925,23.494374999999998
2012,2,6,5.845,24.038125
2012,2,7,5.39375,23.989375
2012,2,8,6.02625,24.16625
2012,2,9,5.09,24.0525
2012,2,10,6.045,24.225625
2012,2,11,5.82875,24.5875
2012,2,12,4.94625,24.3375
2012,2,13,4.25,24.285625
2012,2,14,4.89,24.060624999999998
2012,2,15,3.57125,23.471875
2012,2,16,4.16,23.304375
2012,2,17,5.05125,23.733125
2012,2,18,3.27625,23.148125
2012,2,19,4.86125,23.24375
2012,2,20,5.11375,23.925
2012,2,21,4.5275,23.80125
2012,2,22,4.80125,23.97
2012,2,23,4.54375,24.1025
2012,2,24,4.5425,24.650625
2012,2,25,5.1975,24.32625
2012,2,26,4.32625,24.398125
2012,2,27,5.5675,24.449375
2012,2,28,5.505,24.3175
2012,2,29,4.2275,23.429375
2012,3,1,4.76875,23.406875
2012,3,2,3.59625,23.34625
2012,3,3,4.91125,23.116875
2012,3,4,5.5725,23.23125
2012,3,5,4.73375,23.5975
2012,3,6,4.525,23.813125
2012,3,7,3.86,23.93375
2012,3,8,4.3875,23.335625
2012,3,9,6.25375,23.71375
2012,3,10,4.71,22.936875
2012,3,11,5.779999999999999,23.7775
2012,3,12,3.53875,23.165625
2012,3,13,5.27375,23.391875
2012,3,14,4.05875,23.498125
2012,3,15,5.41875,24.264375
2012,3,16,6.0975,24.4625
2012,3,17,5.3575,24.451249999999998
2012,3,18,5.16125,24.23875
2012,3,19,5.32,24.205
2012,3,20,5.2524999999999995,24.466875
2012,3,21,6.225,24.636875
2012,3,22,5.80375,24.66875
2012,3,23,6.05,24.648125
2012,3,24,6.0675,24.411875
2012,3,25,6.1625,24.91
2012,3,26,5.48,24.560625
2012,3,27,4.68,24.071875
2012,3,28,4.6425,23.991875
2012,3,29,5.89875,24.239375
2012,3,30,5.03875,23.275625
2012,3,31,3.4675000000000002,23.093125
2012,4,1,5.74,24.064375
2012,4,2,5.41,24.29875
2012,4,3,4.7975,24.019375
2012,4,4,5.5275,23.533125
2012,4,5,6.02875,24.20125
2012,4,6,5.3149999999999995,24.166875
2012,4,7,4.775,24.0975
2012,4,8,4.59,24.015
2012,4,9,5.16375,24.03125
2012,4,10,5.21625,23.985625
2012,4,11,5.17875,24.190625
2012,4,12,5.3075,24.149375
2012,4,13,4.41,24.15125
2012,4,14,4.248749999999999,24.3825
2012,4,15,4.43625,24.136875
2012,4,16,5.0125,24.361875
2012,4,17,4.77625,24.275
2012,4,18,5.58875,24.669375
2012,4,19,3.84375,24.2225
2012,4,20,4.72,24.42375
2012,4,21,4.27,23.66875
2012,4,22,6.37125,24.53625
2012,4,23,5.37,25.153125
2012,4,24,5.38625,24.52375
2012,4,25,5.1362499999999995,24.6525
2012,4,26,4.0825,23.945625
2012,4,27,6.470000000000001,24.338125
2012,4,28,6.035,24.668125
2012,4,29,5.17,24.365625
2012,4,30,5.4175,23.820625
2012,5,1,5.09875,24.197499999999998
2012,5,2,2.97875,23.5175
2012,5,3,5.39625,24.296875
2012,5,4,5.3775,24.33875
2012,5,5,4.44125,23.9725
2012,5,6,4.4425,24.12
2012,5,7,5.44375,23.94375
2012,5,8,5.8950000000000005,24.35
2012,5,9,6.17375,24.3975
2012,5,10,5.21875,24.620625
2012,5,11,4.38125,24.3425
2012,5,12,5.08625,24.074375
2012,5,13,4.59,24.3925
2012,5,14,5.045,24.739375
2012,5,15,5.2725,24.713124999999998
2012,5,16,4.8675,24.365625
2012,5,17,5.205,24.43875
2012,5,18,5.95,25.048125
2012,5,19,4.9475,25.22125
2012,5,20,4.53875,25.060625
2012,5,21,5.25,24.668125
2012,5,22,4.3237499999999995,24.33125
2012,5,23,5.0875,24.09375
2012,5,24,5.0675,24.141875
2012,5,25,4.98,24.199375
2012,5,26,4.55875,24.6275
2012,5,27,4.91875,23.958750000000002
2012,5,28,5.56875,24.314375
2012,5,29,5.35375,24.075625
2012,5,30,4.27625,24.28625
2012,5,31,3.8699999999999997,24.370625
2012,6,1,5.3825,24.0875
2012,6,2,6.12375,24.47625
2012,6,3,6.10875,24.954375
2012,6,4,5.9225,24.69375
2012,6,5,4.92375,23.590625
2012,6,6,3.72,22.6675
2012,6,7,3.4362500000000002,23.75375
2012,6,8,3.5275,23.743125
2012,6,9,4.1425,22.76625
2012,6,10,4.97625,23.0
2012,6,11,5.77,23.98375
2012,6,12,6.34,24.22625
2012,6,13,6.7787500000000005,24.14375
2012,6,14,6.51875,24.14
2012,6,15,6.2787500000000005,24.343125
2012,6,16,5.92875,24.249375
2012,6,17,5.4399999999999995,23.970625
2012,6,18,5.60375,24.444375
2012,6,19,4.62375,24.1975
2012,6,20,4.5875,24.349375
2012,6,21,3.9274999999999998,24.209374999999998
2012,6,22,5.1899999999999995,24.33375
2012,6,23,4.71625,24.256875
2012,6,24,6.14,24.4725
2012,6,25,5.13375,24.401875
2012,6,26,2.9050000000000002,24.04875
2012,6,27,3.48375,23.589375
2012,6,28,5.79875,24.219375
2012,6,29,5.01625,24.3275
2012,6,30,4.315,24.18625
2012,7,1,5.36125,24.20875
2012,7,2,3.4612499999999997,24.0925
2012,7,3,4.50375,23.78125
2012,7,4,4.26625,23.020625
2012,7,5,5.3862499999999995,23.180625
2012,7,6,4.83625,23.6025
2012,7,7,4.60625,23.300625
2012,7,8,4.07125,22.92625
2012,7,9,4.3925,23.36
2012,7,10,5.20625,23.455
2012,7,11,3.7675,23.42625
2012,7,12,5.52625,23.901875
2012,7,13,5.66375,23.474999999999998
2012,7,14,5.645,23.595
2012,7,15,5.44125,23.950625000000002
2012,7,16,4.49375,23.640625
2012,7,17,2.8625,23.358125
2012,7,18,4.18625,23.529375
2012,7,19,4.01625,23.778125
2012,7,20,4.80625,24.05875
2012,7,21,5.26375,24.236875
2012,7,22,4.1325,23.4325
2012,7,23,4.85125,23.591875
2012,7,24,3.175,23.51625
2012,7,25,5.27125,23.905625
2012,7,26,6.76875,24.24125
2012,7,27,6.85875,23.8175
2012,7,28,6.53625,23.566875
2012,7,29,5.8225,23.694375
2012,7,30,5.805,24.04375
2012,7,31,4.9175,24.0525
2012,8,1,5.10875,24.025625
2012,8,2,3.8375,23.706875
2012,8,3,3.88,23.679375
2012,8,4,3.83,23.804375
2012,8,5,2.525,24.12375
2012,8,6,4.0025,24.3025
2012,8,7,5.43,24.1025
2012,8,8,5.17375,24.50125
2012,8,9,4.385,24.5275
2012,8,10,5.11125,24.7775
2012,8,11,5.20625,24.62125
2012,8,12,3.51125,24.611875
2012,8,13,4.305,24.356875
2012,8,14,4.55625,24.343125
2012,8,15,3.89625,24.326249999999998
2012,8,16,3.39375,23.83
2012,8,17,4.63875,24.066875
2012,8,18,4.15375,24.168125
2012,8,19,5.62125,24.3
2012,8,20,3.44125,24.004375
2012,8,21,3.6875,23.499375
2012,8,22,4.7125,23.575625
2012,8,23,3.61,23.575625
2012,8,24,5.34875,23.8825
2012,8,25,4.8774999999999995,23.88
2012,8,26,5.0225,24.1275
2012,8,27,4.50625,23.220625
2012,8,28,4.135,23.32625
2012,8,29,4.77125,23.78125
2012,8,30,5.82625,24.130625
2012,8,31,4.745,24.70875
2012,9,1,6.68125,24.680625
2012,9,2,6.32875,24.586875
2012,9,3,3.89875,24.448125
2012,9,4,3.10125,24.27125
2012,9,5,4.5125,23.54
2012,9,6,4.10875,23.704375
2012,9,7,5.57,24.028125
2012,9,8,3.65,23.791875
2012,9,9,5.2837499999999995,23.608125
2012,9,10,5.51,23.94625
2012,9,11,4.4575000000000005,23.75625
2012,9,12,3.7525,23.490624999999998
2012,9,13,4.73625,23.018125
2012,9,14,5.38375,23.018125
2012,9,15,4.93625,23.47375
2012,9,16,4.87,23.92625
2012,9,17,3.475,24.1375
2012,9,18,5.12875,24.101875
2012,9,19,5.09625,23.865
2012,9,20,4.23375,23.186875
2012,9,21,5.2225,23.535625
2012,9,22,4.4125,23.809375
2012,9,23,4.9625,24.135625
2012,9,24,4.78375,23.96
2012,9,25,4.70375,23.59
2012,9,26,4.0,22.84875
2012,9,27,3.92375,23.138125000000002
2012,9,28,4.42625,23.330625
2012,9,29,5.8412500000000005,23.753125
2012,9,30,5.93375,24.269375
2012,10,1,4.44875,24.221875
2012,10,2,5.4712499999999995,24.463124999999998
2012,10,3,4.1825,24.371875
2012,10,4,3.3537500000000002,23.603125
2012,10,5,5.1987499999999995,23.465625
2012,10,6,5.405,23.913125
2012,10,7,5.4225,23.92625
2012,10,8,4.04125,23.6825
2012,10,9,5.37,24.052500000000002
2012,10,10,4.05,24.006875
2012,10,11,4.34875,24.403125
2012,10,12,4.84625,24.1625
2012,10,13,3.5175,23.41875
2012,10,14,5.16625,23.500625
2012,10,15,4.720000000000001,23.599375
2012,10,16,4.4975,24.31625
2012,10,17,4.9925,24.003125
2012,10,18,3.67625,23.615625
2012,10,19,4.2875,23.678125
2012,10,20,4.77125,24.104375
2012,10,21,4.63625,23.50125
2012,10,22,4.7524999999999995,23.6925
2012,10,23,4.6475,23.894375
2012,10,24,5.23625,23.931874999999998
2012,10,25,4.0625,24.164375
2012,10,26,2.85625,23.869374999999998
2012,10,27,4.75,24.275
2012,10,28,5.1625,24.42125
2012,10,29,4.75,24.6575
2012,10,30,4.485,24.40125
2012,10,31,3.89875,23.845625
2012,11,1,4.54375,23.65375
2012,11,2,4.27,23.62875
2012,11,3,4.0287500000000005,23.25
2012,11,4,3.6075,23.140625
2012,11,5,3.54125,23.174375
2012,11,6,5.2725,23.805
2012,11,7,5.0925,23.969375
2012,11,8,4.703749999999999,24.13375
2012,11,9,4.83,23.6425
2012,11,10,4.7325,23.93625
2012,11,11,3.62375,23.4175
2012,11,12,3.86,22.9725
2012,11,13,4.41375,23.484375
2012,11,14,5.90125,24.084375
2012,11,15,4.63,24.37375
2012,11,16,5.835,24.75125
2012,11,17,3.63375,23.910625
2012,11,18,5.16625,23.6
2012,11,19,3.89875,23.33625
2012,11,20,5.13875,23.665625
2012,11,21,5.4925,23.955000000000002
2012,11,22,5.00375,24.154375
2012,11,23,3.35875,23.706875
2012,11,24,3.94625,23.4725
2012,11,25,4.56625,23.590625
2012,11,26,4.56875,23.915625
2012,11,27,4.325,23.656875
2012,11,28,4.8225,23.683125
2012,11,29,4.26125,24.17125
2012,11,30,4.565,23.841875
2012,12,1,3.8175,23.92
2012,12,2,4.74125,23.644375
2012,12,3,4.11625,23.7525
2012,12,4,5.065,23.9975
2012,12,5,3.3325,23.985625
2012,12,6,4.9887500000000005,24.5375
2012,12,7,4.535,24.065625
2012,12,8,4.8075,24.239375
2012,12,9,4.4399999999999995,23.919999999999998
2012,12,10,4.49875,23.626875000000002
2012,12,11,3.5875,23.08375
2012,12,12,4.5525,23.81125
2012,12,13,4.0975,24.0525
2012,12,14,4.445,24.3625
2012,12,15,4.5625,23.83375
2012,12,16,4.53125,23.439375000000002
2012,12,17,4.73375,23.689375
2012,12,18,3.3575,23.715
2012,12,19,4.16125,23.7075
2012,12,20,4.06,23.480625
2012,12,21,4.115,24.029374999999998
2012,12,22,4.82,23.51125
2012,12,23,3.95875,23.335625
2012,12,24,3.48125,23.21
2012,12,25,3.87875,23.3425
2012,12,26,4.4475,23.82625
2012,12,27,3.87125,23.981875
2012,12,28,4.6274999999999995,24.055625
2012,12,29,4.395,24.061875
2012,12,30,4.0625,23.5475
2012,12,31,3.9924999999999997,23.059375
2013,1,1,4.19875,23.64875
2013,1,2,5.44875,24.05125
2013,1,3,3.9725,23.59625
2013,1,4,4.547499999999999,23.46
2013,1,5,3.60375,23.6325
2013,1,6,6.0775,24.34
2013,1,7,5.35625,24.314375
2013,1,8,4.155,23.424375
2013,1,9,4.0275,23.33625
2013,1,10,4.20625,23.831875
2013,1,11,4.608750000000001,23.879375
2013,1,12,4.94875,23.893125
2013,1,13,4.60125,23.93625
2013,1,14,5.43375,24.25875
2013,1,15,5.2875,24.138125
2013,1,16,5.06125,24.4
2013,1,17,4.4325,24.365625
2013,1,18,5.16625,23.73
2013,1,19,5.16875,23.822499999999998
2013,1,20,4.96875,23.853749999999998
2013,1,21,4.46,23.74125
2013,1,22,4.27375,23.64375
2013,1,23,4.6775,23.921875
2013,1,24,4.3025,23.3975
2013,1,25,5.25,24.091875
2013,1,26,5.4675,23.978125
2013,1,27,5.13875,23.69125
2013,1,28,5.7675,24.0775
2013,1,29,4.4275,23.90125
2013,1,30,4.998749999999999,23.815
2013,1,31,5.141249999999999,24.06875
2013,2,1,4.79875,24.41
2013,2,2,4.86625,24.700625
2013,2,3,5.6775,24.291249999999998
2013,2,4,3.3775,23.82
2013,2,5,3.92625,23.86
2013,2,6,4.2575,23.8275
2013,2,7,4.35625,23.443125
2013,2,8,5.07625,23.476875
2013,2,9,4.7,23.994375
2013,2,10,4.56125,24.1075
2013,2,11,5.57,24.0525
2013,2,12,4.69375,24.113125
2013,2,13,3.98,23.653750000000002
2013,2,14,4.45375,23.83
2013,2,15,4.125,23.58875
2013,2,16,4.815,23.305625
2013,2,17,3.03375,22.6875
2013,2,18,4.45625,23.39125
2013,2,19,3.2825,22.673125
2013,2,20,4.62875,22.786875000000002
2013,2,21,3.795,23.121875
2013,2,22,6.14875,23.976875
2013,2,23,5.9475,23.96625
2013,2,24,4.76,23.68
2013,2,25,3.86,23.39625
2013,2,26,4.65,23.46125
2013,2,27,4.4475,23.680625
2013,2,28,4.14125,23.76125
2013,3,1,5.52625,24.45375
2013,3,2,6.31375,24.935625
2013,3,3,5.58,24.995
2013,3,4,5.67,24.56125
2013,3,5,5.7275,24.345625000000002
2013,3,6,5.15375,24.578125
2013,3,7,5.9712499999999995,24.840625
2013,3,8,5.62,24.749375
2013,3,9,5.24375,24.91875
2013,3,10,5.67375,24.81875
2013,3,11,5.640000000000001,25.23125
2013,3,12,5.0225,24.534375
2013,3,13,5.41625,24.770625
2013,3,14,5.72375,24.903125
2013,3,15,5.555,24.961875
2013,3,16,5.73625,24.65875
2013,3,17,5.87625,24.405625
2013,3,18,5.69625,24.985625
